,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
34969,34969,3.6731,20.0,4.6390532544378695,1.091549295774648,1530.0,2.816901408450704,37.98,-122.33,1.953
29917,29917,5.0359,41.0,5.750778816199377,1.0382513661202186,911.0,2.8373493975903616,34.4,-119.71,2.581
2641,2641,2.8281,17.0,5.769423558897243,1.1772151898734178,573.0,2.442211055276382,33.15,-117.08,1.618
34807,34807,2.2311,47.0,5.547619047619048,1.0372340425531914,781.0,2.82089552238806,38.54,-121.48,0.917
32208,32208,4.1515,19.0,5.092564491654041,1.071240105540897,3568.0,2.743506493506493,34.2,-118.62,1.488
25295,25295,4.2212,36.0,5.524390243902439,1.0129151291512914,855.0,2.4317343173431736,37.69,-122.15,2.083
29317,29317,4.1484,15.0,4.733749349973999,1.0789133247089262,6389.0,1.9239904988123515,37.76,-122.48,3.045
0,0,2.3859,15.0,3.8271604938271606,1.112099644128114,1280.0,2.486988847583643,34.6,-120.12,0.98
19917,19917,4.8954,23.0,5.718685831622176,1.0194931773879143,1677.0,2.63302752293578,34.22,-118.35,1.963
9071,9071,2.6449,23.0,3.3196480938416424,1.0652680652680653,1886.0,3.703703703703704,33.78,-117.17,1.77
35405,35405,5.5,25.0,5.443807339449541,0.970183486238532,3009.0,3.442660550458716,38.69,-121.79,1.026
17217,17217,4.7813,17.0,6.251256157635467,1.020100502512563,2496.0,2.691813804173355,34.28,-118.7,1.976
3200,3200,6.4319,25.0,6.823899371069182,1.0677290836653386,6147.0,2.7064439140811456,33.99,-118.35,2.515
13857,13857,5.5102,8.0,6.830769230769231,0.987603305785124,685.0,2.71900826446281,38.33,-122.7,2.625
35805,35805,6.1004,15.0,7.447928331476293,1.1075794621026895,1049.0,2.7928331476323245,34.2,-118.94,3.897
9413,9413,3.7917,33.0,5.381818181818182,1.0359477124183007,837.0,3.5255102040816326,37.71,-122.47,2.313
28081,28081,2.2589,25.0,3.714479025710419,1.0567612687813022,2568.0,4.585798816568047,38.0,-121.84,1.125
15606,15606,6.4018,35.0,5.928571428571429,1.0833333333333333,568.0,2.505434782608696,33.81,-118.38,5.00001
36905,36905,3.4875,27.0,4.607038123167156,1.0045766590389016,1921.0,2.9648033126294,33.9,-118.08,1.421
5006,5006,2.1513,25.0,3.664854771784232,1.0582822085889572,4711.0,3.103139013452915,34.02,-118.26,1.204
6883,6883,3.4,12.0,5.25193798449612,1.0383141762452108,1785.0,2.486590038314177,38.02,-121.06,1.606
7505,7505,6.2319,4.0,7.512195121951219,1.018216682646213,7307.0,3.381766381766382,37.97,-121.98,2.73
21444,21444,3.3322,27.0,4.010165184243965,1.098330241187384,2394.0,4.171149144254279,34.1,-118.09,1.714
1569,1569,3.5465,44.0,3.8206912442396312,1.0859188544152745,1054.0,1.3905191873589164,34.11,-118.28,2.167
7885,7885,4.7917,6.0,4.9875,1.0875,386.0,2.55625,34.38,-118.53,2.714
23537,23537,3.8875,39.0,3.9572133845309927,1.0,515.0,1.884038199181446,34.01,-118.46,3.136
18949,18949,2.2903,19.0,3.837947332883187,1.038006521484716,3171.0,2.4790996784565915,32.64,-117.07,1.534
19612,19612,3.6875,39.0,5.649717514124294,1.0672268907563025,1783.0,2.7626824925816487,38.59,-121.44,1.245
10062,10062,1.65,52.0,4.795857988165681,1.1727861771058314,1004.0,2.422266800401204,36.73,-119.81,0.562
15869,15869,3.2404,17.0,5.388781431334623,1.0242825607064017,1771.0,3.219903691813804,37.38,-121.86,1.572
20854,20854,2.1905,24.0,4.002010050251256,1.0525125628140704,1754.0,1.9515260323159784,38.59,-121.39,0.806
15983,15983,3.2813,31.0,4.312020460358056,1.0588235294117647,1095.0,2.27208480565371,34.09,-118.04,2.038
17739,17739,5.3245,28.0,5.925149700598803,1.0408921933085502,1751.0,2.786813186813187,37.27,-121.81,2.514
31073,31073,2.0,14.0,4.541218637992877,1.1218637992831542,1652.0,3.607981220657277,37.31,-120.46,0.673
30962,30962,2.75,21.0,5.752969121140143,1.1705069124423964,1351.0,3.0650224215246635,39.75,-121.83,0.869
31211,31211,3.975,27.0,4.367851622874807,1.0939226519337018,742.0,3.016460905349794,33.8,-117.88,1.779
15953,15953,3.6897,24.0,6.346153846153846,1.2067307692307692,2283.0,3.223076923076923,35.41,-118.0,0.823
1266,1266,2.6765,5.0,5.440116845180136,1.1278195488721805,1217.0,2.2145328719723185,34.98,-120.42,1.784
16730,16730,3.163,11.0,5.332480818414322,0.967741935483871,1733.0,2.908809891808346,37.72,-120.99,1.27
26222,26222,6.68,16.0,6.005763688760807,0.991701244813278,1415.0,2.845360824742268,33.19,-117.21,2.605
36299,36299,1.7656,13.0,4.411522633744856,1.0927051671732524,1015.0,2.957399103139013,38.69,-121.37,0.867
4459,4459,2.1875,41.0,2.615837104072398,1.044934640522876,569.0,2.190031152647975,34.01,-118.49,3.058
14020,14020,6.0,52.0,6.554216867469879,1.0384615384615383,531.0,2.510204081632653,37.75,-122.47,3.603
12372,12372,1.3157,39.0,2.08429512893982,1.070808283233133,2588.0,1.8577680525164115,37.96,-121.29,0.375
33461,33461,1.8571,51.0,5.739922694643843,1.1095100864553311,881.0,2.6114130434782608,36.76,-119.81,0.588
6639,6639,1.0469,36.0,3.836206896551724,1.0229885057471264,1390.0,4.245804597701149,37.96,-121.2,0.5
14803,14803,3.1972,23.0,5.642380708055413,1.0561555075593954,2899.0,2.5962031811185224,37.68,-122.08,2.225
6064,6064,3.3469,26.0,5.520408163265306,0.9673469387755104,2124.0,3.8260869565217392,37.77,-122.18,0.763
11791,11791,3.96,29.0,4.944099378881988,1.0287769784172662,2086.0,2.94559585492228,37.7,-122.1,2.823
1393,1393,5.8878,12.0,6.967213114754099,1.0340715502555369,5145.0,2.90625,33.99,-118.45,3.316
2227,2227,4.4375,22.0,6.3478260869565215,1.0588235294117647,1373.0,2.918954248366013,33.34,-117.21,1.842
2959,2959,1.8463,23.0,4.285714285714286,1.0909090909090908,781.0,2.506082725060827,38.29,-122.3,0.678
14804,14804,2.2599,28.0,2.336898395721926,1.074866310160428,3944.0,3.443319838080405,34.07,-118.29,1.85
34804,34804,4.9286,24.0,8.115079365079366,1.0476190476190477,512.0,3.387936507936508,33.61,-117.85,5.00001
22759,22759,2.2463,17.0,3.553738317757009,0.940677966101695,1852.0,4.387966101694916,32.71,-117.02,1.355
5444,5444,2.6518,6.0,3.65814696485623,1.1564245810055866,2156.0,2.992957746478873,34.16,-118.27,1.955
21925,21925,4.5809,37.0,4.251749257756532,0.9356435643564356,1486.0,2.547854785478548,37.36,-121.84,1.804
15268,15268,3.8125,15.0,4.262903225806451,1.076040172163942,639.0,1.8388349514563107,37.4,-122.08,3.838
8887,8887,1.4946,44.0,4.809338521400778,1.0972762645914398,905.0,2.5661080074487894,38.1,-122.22,0.861
36577,36577,6.7703,17.0,6.235915492957746,0.9717514124293783,875.0,2.412568306010929,33.41,-117.1,3.126
17782,17782,3.1197,21.0,4.8459214501510575,1.0904109589041096,1640.0,2.0654490106544903,37.5,-122.29,3.643
31382,31382,4.6976,19.0,5.817567567567568,1.0405405405405406,4404.0,3.027027027027027,33.71,-117.97,2.185
31313,31313,5.0641,30.0,5.6210643015521065,1.0117548746518277,1752.0,2.369318181818182,37.31,-122.03,4.112
28542,28542,3.2232,22.0,4.59581881533101,1.0673940949935816,4551.0,2.8820375335120647,34.18,-118.29,2.212
5236,5236,2.8777,17.0,4.908554572271386,1.064516129032258,1087.0,1.9259694477085785,38.43,-122.74,2.236
4902,4902,5.5792,22.0,6.961937716262976,1.0934256055363325,462.0,2.775046252830189,33.03,-117.61,5.00001
31103,31103,2.9714,11.0,3.9573560767590616,0.999210110584518,3188.0,2.518789144050104,34.03,-118.38,1.304
19290,19290,2.9957,52.0,4.502032520325203,1.146341463414634,905.0,3.043360433604336,37.73,-122.44,1.911
15750,15750,5.6409,29.0,4.284403669724771,1.0375335120643432,1649.0,1.944350758853288,33.92,-118.38,3.365
17844,17844,3.9583,15.0,5.483091787439614,1.1690821256038648,301.0,2.3864306784660765,38.7,-121.41,0.925
33266,33266,1.5491,28.0,4.031496062992126,1.0382978723404257,681.0,2.09338521400778,38.66,-121.34,1.504
1625,1625,2.9952,31.0,4.015410958904605,1.02726473175022,2819.0,2.8539445628997866,37.29,-121.87,2.844
20560,20560,1.8242,13.0,4.983157894736842,0.9144736842105264,724.0,4.2631578947368425,36.33,-119.79,0.59
28834,28834,5.3794,37.0,6.543269230769231,0.9230769230769232,884.0,2.25,37.06,-122.11,3.6
21928,21928,4.5,21.0,4.673611111111111,1.1888888888888889,673.0,2.2777777777777777,33.99,-118.44,3.292
15322,15322,4.8,19.0,4.844444444444444,0.9444444444444444,467.0,3.243055555555556,33.93,-117.48,1.698
2398,2398,3.2632,10.0,4.764705882352941,1.0425894378194207,5595.0,2.2901960784313724,37.71,-121.43,1.225
37029,37029,2.6765,24.0,3.609004739336493,1.0782747603833869,1804.0,2.1567489114658924,34.14,-118.12,4.25
22163,22163,3.38,12.0,5.20259319286872,1.0456273764258557,8152.0,2.477453580977312,33.75,-117.02,1.11
32233,32233,3.4013,16.0,5.181347150259067,0.9916201117318436,488.0,1.910828025477707,33.7,-117.89,1.971
17834,17834,3.7303,34.0,3.967462039045553,1.1690962099125364,2569.0,3.42349914724177,33.77,-118.27,1.75
25462,25462,3.1641,43.0,3.3594306049822062,1.0930232558139534,1683.0,2.7132987910189983,33.79,-118.21,1.755
15388,15388,2.1186,21.0,5.282786885245902,1.0056338028169014,1374.0,2.614754098360656,41.86,-124.09,0.615
19792,19792,2.9583,26.0,4.406976744186046,1.0238805970149254,2834.0,2.780048076923077,37.8,-122.2,1.297
16798,16798,4.8365,52.0,6.088541666666667,1.0104166666666667,1219.0,2.490079365079365,37.76,-122.47,4.421
28170,28170,4.7611,19.0,5.752631578947369,1.003157894736842,1125.0,2.539473684210526,33.85,-118.39,3.663
19247,19247,6.2547,36.0,6.828,1.004,528.0,2.824,33.79,-118.36,5.00001
34379,34379,1.1528,32.0,4.874493927125506,1.0850202429149798,921.0,3.7287449392712553,36.76,-120.04,0.493
27203,27203,2.6713,46.0,3.256756756756757,0.9567567567567568,1326.0,2.391891891891892,34.17,-118.46,2.822
32139,32139,6.0145,11.0,6.0,1.0582089552238807,1874.0,3.276119402985074,33.6,-117.69,2.213
14467,14467,2.6786,29.0,4.586206896551724,1.1238447319778189,2909.0,3.88646288209607,34.13,-117.24,0.743
31663,31663,6.4246,17.0,6.290155440414508,1.0646651270207852,1601.0,2.520286396181384,37.52,-122.28,2.896
18864,18864,3.6797,22.0,4.145593869731801,1.053639846743295,1841.0,2.776173285198556,34.25,-118.51,2.205
30173,30173,1.8357,11.0,3.194690265486725,1.027334851936219,484.0,4.459948320413437,34.05,-118.21,1.182
25062,25062,2.2716,37.0,3.4475,1.0325,1561.0,2.6525,33.91,-118.34,1.563
34017,34017,7.3463,33.0,5.965656565656566,1.0242424242424242,605.0,2.845454545454545,33.9,-118.32,2.0
19736,19736,5.6263,25.0,6.270676691729324,1.0158730158730158,4356.0,3.2679296346414075,33.85,-117.78,2.222
9676,9676,5.2949,36.0,5.13103448275862,0.9965635738831616,878.0,2.27872340425532,34.12,-118.01,1.648
18184,18184,2.7989,28.0,6.05247813411078,1.0731407942238265,1623.0,2.6688453159041394,38.67,-121.8,1.262
6815,6815,3.6712,22.0,5.94472361809045,1.0816944024205748,1883.0,2.4903614457831327,34.14,-117.97,1.785
3015,3015,3.375,28.0,4.796875,1.1875,1694.0,3.228515625,33.86,-117.87,1.734
10628,10628,3.0,17.0,5.548117154811716,0.9330708661417324,662.0,2.744493313069909,39.32,-120.97,0.73
4894,4894,2.1216,21.0,4.559748427672956,1.1581632653061225,986.0,1.7299107142857142,34.04,-117.17,0.786
35494,35494,3.1534,47.0,5.018779342723005,1.0167865707434052,1340.0,4.911433172302737,33.98,-118.22,1.504
16564,16564,3.0521,23.0,4.28597285067873,1.0398706896551724,3809.0,3.2400455062571103,33.94,-117.44,0.845
36393,36393,3.3095,16.0,4.933179723502304,1.0668449197860963,1690.0,3.37007874015748,34.25,-117.32,0.872
23655,23655,2.5556,43.0,4.567340067340067,1.0505050505050506,1370.0,2.3063973063973062,37.74,-122.18,0.75
14198,14198,4.3958,11.0,5.584558823529412,1.0529411764705885,967.0,2.8161764705882355,33.81,-117.82,2.2
31680,31680,4.7941,14.0,7.112612612612613,1.0731707317073171,852.0,2.8828382838283826,34.24,-117.68,2.282
25648,25648,2.0,6.0,2.844141069397042,1.1353711790393013,2175.0,2.594488188976357,34.09,-118.32,1.875
19386,19386,3.2174,23.0,5.793478260869565,1.065217391304348,1324.0,2.578804347826087,38.01,-121.32,1.792
16377,16377,3.7619,14.0,4.6348773841961854,1.340702210663199,1251.0,2.00604495854063,37.32,-121.86,1.715
20636,20636,6.0608,21.0,8.83914583333333,1.0972222222222223,1177.0,3.2847222222222223,34.21,-118.86,2.432
10026,10026,3.1795,52.0,6.048387096774194,1.092741935483871,562.0,2.9838709677419355,37.85,-122.28,1.283
18963,18963,2.6684,52.0,4.576687116564417,1.0939855072463769,674.0,1.788381742738589,34.07,-118.39,4.425
4513,4513,2.1265,17.0,2.989304812834225,0.9966722129783694,2568.0,3.121475054229935,34.07,-118.28,1.625
4596,4596,2.9937,38.0,4.825958706467661,0.9617224880382776,482.0,3.5970149253731343,34.13,-117.29,0.731
1038,1038,4.25,22.0,4.435114503816794,1.038860103626943,1497.0,2.388837209302326,37.38,-122.05,4.785
4206,4206,3.3958,6.0,3.045662100456621,1.0410958904109588,3386.0,1.678082191780822,34.2,-118.33,2.11
9960,9960,3.5492,36.0,4.385895404120443,1.0961761297798378,2794.0,3.0970654627539504,34.06,-118.14,2.242
4755,4755,1.7262,37.0,4.193548387096774,0.9919354838709676,672.0,3.1451612903225805,33.93,-118.3,0.986
14045,14045,3.6932,21.0,4.341753343239227,1.111716621253406,2515.0,1.92436974789916,38.61,-122.44,1.49
16711,16711,4.1325,28.0,5.583219645293315,1.06566349030589,3436.0,2.037643207855974,33.84,-118.34,3.2
17930,17930,3.0382,16.0,4.6361386138613865,1.0594059405940597,1607.0,2.9702970297029703,37.95,-122.34,1.06
3562,3562,1.7813,26.0,3.1024,1.0432,707.0,2.8928,34.07,-117.16,0.554
31614,31614,5.7578,35.0,5.137560975609756,0.9853658536585366,1051.0,2.817073170731707,37.26,-122.01,3.0
34401,34401,4.4375,34.0,3.936363636363636,1.041860465116279,1235.0,2.757575757575758,37.4,-122.11,5.00001
4999,4999,2.0956,35.0,3.874396135265701,1.1262135922330097,1142.0,3.068062827225131,33.95,-118.3,1.381
26112,26112,3.4167,23.0,5.1437125748503,1.0475234270414993,1246.0,2.4401114206128134,33.19,-117.26,1.958
19374,19374,2.1167,15.0,3.5313351498637604,1.0123893805309807,2341.0,5.0120481927710845,33.76,-117.85,2.033
25930,25930,1.9732,19.0,4.829351535836177,1.025078369905956,1407.0,2.6345609065462647,39.16,-121.0,0.825
33191,33191,3.7426,8.0,4.395348837209302,1.0465116279069768,1784.0,3.255813953488372,33.89,-117.48,1.459
20082,20082,3.2721,52.0,4.03321050295858,1.070063694267516,1255.0,2.1712707182320443,37.73,-122.42,2.458
30756,30756,3.9583,32.0,6.349206349206349,1.027972027972028,1349.0,4.357913669064748,37.99,-121.29,1.459
30141,30141,1.6368,36.0,4.652173913043478,1.039855072463768,609.0,1.762443438914027,34.83,-119.73,0.59
10646,10646,4.2218,45.0,5.590106007067138,1.02341137123745,823.0,3.3348837209302324,34.19,-118.4,2.779
21273,21273,2.8478,46.0,3.9233128834355897,1.0831315577078289,1643.0,1.895017793594306,34.07,-118.34,2.8
4736,4736,6.2552,20.0,7.586837294332724,1.033690658499235,1426.0,2.444168734491315,37.3,-122.02,3.977
8451,8451,3.5848,26.0,4.840175953079179,1.0167548500881831,2383.0,2.865350089766607,33.78,-117.9,1.843
19646,19646,3.1281,15.0,6.405405405405405,1.089430894308943,1118.0,2.566795366795367,40.56,-122.45,0.719
36963,36963,1.3448,18.0,4.777319587628866,1.1870503597122302,1656.0,1.9326683291770568,33.22,-117.23,0.852
35749,35749,3.8864,26.0,4.721374045801527,1.0210325047801148,1773.0,2.569739952718676,33.89,-118.14,3.087
30451,30451,2.8357,43.0,3.6599825632083696,1.084568439407149,2678.0,2.2534722222222223,32.71,-117.07,1.556
1121,1121,4.7381,12.0,6.148936170212766,0.9157894736842104,1232.0,3.550877192982456,38.15,-121.2,1.363
3459,3459,6.1082,18.0,5.484025559105431,1.0,2042.0,3.079696394686907,33.91,-117.87,1.875
9185,9185,1.7411,16.0,4.7391732283464565,1.1212290502793296,1006.0,2.2323759791122715,35.99,-118.97,0.325
27510,27510,1.3304,36.0,4.2938331318016925,0.9987908101571948,1667.0,3.462915601023018,33.93,-118.25,0.914
34041,34041,6.9391,37.0,6.290140845070423,1.0232558139534884,850.0,2.578034682080925,37.45,-122.13,5.00001
14073,14073,3.0735,8.0,6.03940886699507,1.0747330960854091,1340.0,2.1001926782273603,34.15,-117.26,1.396
14326,14326,11.7794,48.0,7.764044943820225,0.9382022471910112,784.0,2.713483146067416,33.64,-118.1,4.3
12104,12104,2.1571,14.0,4.285539215686274,1.161725067385445,1802.0,4.91415313225058,33.66,-116.21,0.707
35843,35843,3.9333,27.0,4.181297709923665,1.0715667311411992,1409.0,3.493212669683258,37.7,-122.16,1.773
30076,30076,3.1901,17.0,4.681528662420382,0.9793915603532876,2243.0,2.07103825136612,32.63,-117.07,1.358
7013,7013,4.0714,4.0,6.009009009009009,1.0648648648648649,1658.0,3.1621621621621623,38.46,-121.42,1.125
13742,13742,2.7562,28.0,2.005701254275941,1.1494252873563218,21.0,2.6241379310344826,37.63,-122.41,2.75
29103,29103,2.1602,19.0,5.081521739130435,1.0217391304347827,1282.0,2.829568106312292,37.66,-121.0,0.956
36907,36907,3.1848,20.0,5.811638591117918,1.0655948553054662,954.0,2.7434679334916865,38.03,-122.25,0.963
572,572,2.9167,18.0,3.4550691244239635,1.1006160164271048,1657.0,3.180904522613065,34.2,-118.41,1.793
6726,6726,3.4838,32.0,4.904015075376885,1.0786516853932584,2089.0,2.485074626865672,37.66,-121.84,1.659
16177,16177,3.338,32.0,4.334478021978022,1.0711297071129706,973.0,2.145985401459854,34.18,-119.21,2.673
8578,8578,2.5104,32.0,3.289256198347108,1.033195020746888,1341.0,2.5165289256198347,34.04,-118.46,3.229
12951,12951,2.7983,38.0,5.436285097192225,1.155763239875389,1007.0,3.073878627968338,33.98,-118.27,0.741
13260,13260,6.3814,40.0,6.168591224018476,1.0640809443507588,1475.0,2.5165289256198347,34.06,-118.41,5.00001
23676,23676,3.8646,31.0,5.735562310030395,1.0425894378194207,1507.0,2.770903010033445,37.99,-122.48,3.45
8011,8011,1.4267,24.0,4.610062893081761,1.1507177033492824,1966.0,3.0588235294117645,39.52,-121.56,0.544
36734,36734,6.8654,20.0,8.82213438735178,1.1618062088428975,1057.0,3.498929336188437,33.88,-117.56,3.338
905,905,2.6218,19.0,4.584795321637428,1.0815602836879432,1852.0,3.180967741935484,33.89,-118.17,1.455
10274,10274,2.0433,30.0,4.995085995085995,1.0583941605839415,812.0,3.107744107744108,34.87,-120.43,0.913
20735,20735,5.6149,34.0,5.381188118811881,1.068757533632238,1809.0,2.569744597249509,37.91,-122.32,2.545
16233,16233,7.2909,13.0,6.539877300613497,0.9877300613496932,1218.0,2.1717791411042944,33.8,-118.32,3.709
16801,16801,3.7232,5.0,5.769349845201238,1.0,815.0,2.2367491166077738,37.59,-122.07,2.36
23401,23401,3.9722,10.0,6.071428571428571,1.1028571428571428,658.0,3.0142857142857142,34.28,-117.21,1.532
21307,21307,2.8306,5.0,4.935483870967742,1.0409731113956466,1530.0,2.975806451612903,38.68,-121.32,1.125
4413,4413,1.6642,35.0,4.984520123839009,1.0015552099533438,1871.0,3.8542024013722127,35.76,-119.25,0.529
22968,22968,1.6931,16.0,4.944099374477688,1.005893909626719,1288.0,2.604985618408437,39.68,-121.54,0.605
28213,28213,2.2684,37.0,4.975728155339806,1.1236749116607774,602.0,2.842995169082127,37.66,-121.1,1.083
32469,32469,3.8512,35.0,6.129032258064516,1.0725806451612905,673.0,3.1370967741935485,32.77,-115.49,1.573
17909,17909,2.9167,25.0,4.391117478510028,1.1566820276497696,1452.0,2.5649202733485192,33.9,-118.16,1.433
20891,20891,4.6312,28.0,5.169683257918552,1.098294884653962,1434.0,2.197969543147208,37.75,-122.41,2.374
7997,7997,3.4016,29.0,3.722488038277512,1.0855263157894737,1347.0,1.4717514124293785,34.09,-118.38,4.39
3322,3322,3.155,35.0,6.073746312684365,1.134020618556701,1501.0,3.179640718562874,34.01,-117.39,0.853
28422,28422,3.8542,22.0,4.957173447537688,1.0474934036939314,1352.0,2.136310223266745,37.6,-122.47,2.391
14705,14705,1.8191,29.0,3.781045751633987,1.0470383275261324,2065.0,2.591715976331361,37.76,-121.0,0.869
24505,24505,3.1275,52.0,4.7941653160453805,1.0930232558139534,1630.0,1.82202304737516,37.81,-122.25,3.525
4223,4223,2.8542,36.0,3.654520917678812,1.0692464358452138,1659.0,1.9703103913630229,33.77,-118.15,1.627
29950,29950,4.8583,8.0,5.536379018612472,0.9339407744874716,2548.0,2.764275256222548,32.81,-116.98,1.535
21155,21155,4.375,17.0,5.730820995962315,0.9596412556053812,7302.0,3.072512647554806,37.99,-122.55,1.708
13641,13641,1.2716,36.0,3.0417582417582416,1.0923076923076922,974.0,4.010989010989011,34.01,-118.26,1.051
21588,21588,5.9359,14.0,6.395017793594306,1.041795661605855,1402.0,2.6477916194790487,34.33,-118.82,2.643
12080,12080,6.0069,28.0,6.918128654970761,1.0681362725450902,2894.0,4.607843137254902,37.92,-122.5,2.495
5422,5422,1.7885,41.0,3.147766323024055,1.072892938496583,1658.0,1.6343612334801765,34.02,-118.41,3.248
26823,26823,2.2574,29.0,3.993710691823899,1.1196388261851016,2986.0,2.8327759197324416,33.85,-118.19,1.375
25823,25823,10.0088,40.0,7.793388429752066,1.4977168949771689,1054.0,2.437289962825279,34.14,-118.07,4.0
20415,20415,6.1265,27.0,7.282798833819242,1.0265486725663715,1247.0,2.555555555555556,37.35,-122.06,3.822
9899,9899,1.9208,19.0,4.481163442149111,0.997214487632242,1844.0,3.717201166180758,36.71,-119.56,0.476
25300,25300,1.6724,43.0,3.855218855218855,1.1144781144781144,1604.0,5.058690744920993,33.99,-118.28,1.204
13823,13823,1.0469,37.0,4.528395061728395,1.0042735042735045,975.0,3.376543209876543,38.52,-121.47,0.722
15951,15951,4.2775,31.0,4.837320574162679,0.955503512880562,1540.0,2.66425855513308,33.83,-118.33,3.776
4584,4584,4.5417,26.0,4.939058170520884,0.9390581717451528,2145.0,2.543307086614173,32.63,-117.04,1.414
13474,13474,10.4549,30.0,7.010752688172043,0.985637342908438,761.0,2.556195965417868,33.81,-118.38,5.00001
9081,9081,3.5988,27.0,5.744265080713679,1.048428235294118,1350.0,2.750212404418012,40.8,-124.17,0.879
30556,30556,4.7721,25.0,5.949203883495149,0.9883040935672516,1013.0,3.254920337394564,34.3,-118.43,1.342
26369,26369,1.7344,21.0,5.35251798561151,1.0287769784172662,720.0,2.906474820143885,37.35,-120.46,1.113
36592,36592,2.8571,37.0,4.721442885771543,0.9539078156312624,1231.0,2.466933867735471,38.62,-121.42,1.043
22672,22672,2.8021,29.0,3.878832116788321,1.055762081784387,1805.0,4.1405295315682284,34.33,-118.42,1.804
11373,11373,3.9531,33.0,3.930909090909091,1.025568181818182,1183.0,1.8375,34.02,-118.46,5.00001
11794,11794,1.4779,44.0,4.482084690553746,1.0042826552462527,1213.0,3.311122448979592,33.95,-118.3,1.038
32427,32427,6.01,25.0,6.65625,1.0,855.0,3.341666666666667,33.85,-117.8,2.0
26003,26003,3.2375,33.0,5.561151079136986,1.0661157024793388,1030.0,4.372670807453416,34.07,-117.33,0.701
9181,9181,2.8173,35.0,4.770742358078603,1.0744466800804828,2251.0,3.012953367875648,34.23,-119.01,2.752
34113,34113,7.0102,23.0,7.718346253229974,1.031318281136198,1251.0,3.248031496062992,37.74,-121.96,3.486
11680,11680,4.0,44.0,5.232981783317354,1.079847908745247,1283.0,2.763779527559055,33.96,-118.12,2.133
22767,22767,1.9792,16.0,3.855218855218855,1.0740740740740742,2400.0,4.140740740740741,35.1,-119.19,0.569
8885,8885,1.8333,13.0,5.442655935613682,1.0939261114589856,1608.0,2.7552986512524087,39.73,-121.62,0.565
20162,20162,2.4902,26.0,3.972299168975069,1.0309392265193371,1120.0,2.502793296089385,37.56,-122.31,1.592
27214,27214,2.3472,22.0,4.433333333333334,1.07,1657.0,2.1733333333333333,34.23,-118.49,2.253
15744,15744,3.7578,38.0,5.009615384615385,0.9855769230769232,722.0,3.672307692307693,33.91,-118.03,1.708
14015,14015,3.5357,21.0,5.008746355685132,1.029023746701847,2948.0,2.363036303630363,34.01,-117.06,1.004
30474,30474,3.5052,6.0,3.717973231357552,1.0885311871227363,1301.0,2.9837476099426388,34.48,-117.66,1.094
14465,14465,3.0565,27.0,4.165820642978003,1.054991539763113,3083.0,2.671081677704194,38.15,-122.26,1.225
10727,10727,3.6719,22.0,4.034090909090909,1.0625,1143.0,1.8584245076586432,34.03,-118.44,3.5
5771,5771,4.4091,52.0,4.706635622817229,0.9282511210762332,879.0,1.8290258449304173,37.45,-122.13,1.856
29669,29669,5.7157,23.0,6.455840455840455,1.0683760683760684,2560.0,2.9316239316239314,32.77,-116.9,3.44
31665,31665,7.2371,18.0,7.166184971098274,0.9775561097256856,1458.0,3.157068062827225,33.83,-117.82,4.622
12310,12310,4.3864,15.0,6.056201550387597,0.960431654676259,1936.0,2.6744186046511627,32.82,-117.21,2.672
36598,36598,6.1112,13.0,7.715,1.068596881959911,3460.0,3.736418786692706,34.15,-117.8,2.109
21410,21410,2.983,6.0,3.6039875205841767,1.0569675723049956,5560.0,2.2789256198347103,37.49,-121.92,2.25
29146,29146,4.5938,36.0,4.738430583501006,1.0200445434298442,1433.0,5.624398073836276,37.48,-122.22,1.704
8185,8185,7.2216,36.0,7.158607350096712,0.9773429454170958,1255.0,2.824281150159744,37.38,-122.09,2.578
3172,3172,4.5357,21.0,5.331887201735356,1.026058631921824,1497.0,2.733188720173536,37.55,-121.97,2.241
17436,17436,3.5977,12.0,5.907409602649012,1.1595330739299612,7139.0,2.4801223241590216,33.87,-117.57,1.52
22109,22109,5.0877,25.0,5.33,1.088,2118.0,2.823,33.87,-118.3,2.2
3769,3769,3.65,46.0,4.619271445358402,1.0559006211180124,927.0,2.416600790513834,34.17,-118.15,1.467
20083,20083,7.6717,24.0,6.924901185770751,1.0296442687747036,653.0,2.5573122529644268,37.24,-121.96,3.315
7486,7486,2.8125,21.0,5.580693815981199,1.1510791366906474,1312.0,4.155251141552512,37.31,-120.64,0.912
26169,26169,3.9812,36.0,5.722397476340694,0.9430379746835444,569.0,2.810126582278481,33.91,-118.14,1.667
6042,6042,8.8666,18.0,7.741935483870968,1.1082706766917294,747.0,2.677419354838709,34.03,-118.66,5.00001
23516,23516,3.6528,30.0,5.505747126436781,1.09375,1369.0,2.5163120567375885,38.47,-121.44,1.41
5979,5979,1.5625,17.0,2.511326860841426,1.0763052208835342,167.0,1.8975501113585749,39.4,-121.09,0.559
18701,18701,3.4074,20.0,5.814338235294118,1.088235294117647,1568.0,2.7745098039215685,34.07,-117.46,1.17
33915,33915,4.6985,20.0,5.05892547660312,1.0380848748617388,4495.0,2.419864559819464,34.11,-118.06,3.16
4706,4706,5.038,20.0,5.407166123778501,0.988002676335878,1337.0,2.2593457943925235,34.17,-118.39,2.689
5107,5107,4.3288,13.0,5.261956521739131,1.0695847362514028,4163.0,2.2679738562091503,37.57,-121.9,2.812
